subscriber,income,age,var1,gender,house_type,lastVisit,product02
7684,272926.2,35.67746,3.096391,m,OWNER,12/31/2015 11:20,Ja
7685,73125.4,54.3819,-1.511618,f,RENTAL,12/31/2015 18:10,Nee
7686,176809.7,44.81511,0.4434177,f,OWNER,12/31/2015 20:06,Ja
7687,342869.4,66.29627,-0.7435798,f,RENTAL,1/1/2016 0:29,Ja
7688,102595,95.81833,-11.50176,f,RENTAL,1/1/2016 12:04,Nee
7689,231556.7,48.50859,0.5127604,f,OWNER,1/1/2016 13:27,Nee
7690,46379.91,34.66432,0.07548521,m,OWNER,1/1/2016 13:36,Nee
7691,5366.393,31.24308,-0.9184002,m,RENTAL,1/1/2016 16:41,Ja
7692,61424.37,62.78189,-2.077269,f,RENTAL,1/1/2016 19:31,Nee
7693,118893.5,82.22879,-1.922536,f,RENTAL,1/1/2016 21:39,Nee
7694,149059.6,32.34707,1.763909,f,OWNER,1/2/2016 3:42,Nee
7695,75837.54,NA,-0.2441208,m,RENTAL,1/2/2016 13:45,Nee
7696,75837.54,47.35741,-0.2441208,m,RENTAL,1/2/2016 13:45,Nee
7697,399977.9,59.65613,1.057528,f,OWNER,1/2/2016 19:44,Ja
7698,68365.75,33.26274,0.6016321,m,OWNER,1/3/2016 1:50,Ja
7699,34585.4,19.97812,2.30325,m,OWNER,1/3/2016 2:16,Nee
7700,48160.74813,NA,NA,m,RENTAL,1/3/2016 4:50,Nee
7701,48160.74813,48.08624511,-0.759348281,m,RENTAL,1/3/2016 4:50,Nee
7702,137982,31.979,-0.1832906,f,RENTAL,1/3/2016 10:12,Nee
7703,213606,84.60199,-0.2946556,f,RENTAL,1/3/2016 11:35,Nee
7704,106859.1,39.36321,0.486207,m,OWNER,1/3/2016 20:18,Ja
7705,7720.039,33.80943,-0.8837317,m,RENTAL,1/3/2016 20:52,Ja
7706,95072.1,22.75466,3.365098,m,OWNER,1/3/2016 21:20,Nee
7707,185048.3,81.05167,-1.65904,f,RENTAL,1/4/2016 5:50,Ja
7708,193967.2,26.19206,0.8113712,f,OWNER,1/5/2016 0:15,Ja
7709,336937,80.57628,0.7627057,f,OWNER,1/5/2016 3:29,Ja
7710,26389.13,33.47053,-0.3748145,m,RENTAL,1/5/2016 13:38,Ja
7711,155933.1,56.25277,-0.1064659,f,RENTAL,1/5/2016 16:06,Nee
7712,185527.2,47.91449,0.1797749,f,OWNER,1/5/2016 16:28,Nee
7713,31864.15,33.07097,-0.04080679,m,RENTAL,1/5/2016 17:40,Nee
7714,107292.4,47.0448,0.7085541,f,OWNER,1/5/2016 19:09,Nee
7715,38658.41979,27.03304265,0.563716439,m,OWNER,1/5/2016 22:19,Nee
7716,216826.4,84.40292,-0.9146692,f,RENTAL,1/5/2016 22:55,Nee
7717,67723.5,62.96974,-1.882608,NA,NA,1/6/2016 1:15,Ja
7718,67723.5,62.96974,-1.882608,m,RENTAL,1/6/2016 1:15,Ja
7719,206879.2,30.81217,1.289352,f,OWNER,1/6/2016 12:47,Nee
7720,7688.78,23.65896,0.4877616,m,OWNER,1/6/2016 18:23,Nee
7721,329395.7,53.51176,0.3618806,f,OWNER,1/6/2016 22:41,Ja
7722,147735,85.22842,-1.570521,f,RENTAL,1/6/2016 23:57,Nee
7723,4058.445,22.25187,0.2315924,m,OWNER,1/7/2016 0:21,Nee
7724,540708.1,54.57947,1.197589,f,OWNER,1/7/2016 1:08,Ja
7725,71870.55,42.51845,-0.2858688,m,RENTAL,1/7/2016 5:24,Nee
7726,34742.76,27.34557,0.339597,m,OWNER,1/7/2016 6:15,Nee
7727,72560.91957,NA,-0.040576412,m,NA,1/7/2016 16:23,Ja
7728,72560.91957,46.79743975,-0.040576412,m,RENTAL,1/7/2016 16:23,Ja
7729,53263.02,36.76246,0.07306947,m,OWNER,1/7/2016 21:34,Nee
7730,32086.9,36.93605,-0.2456608,m,RENTAL,1/7/2016 23:59,Nee
7731,65264.07,66.73778,-1.351384,f,RENTAL,1/8/2016 2:26,Ja
7732,68294.16,34.42998,0.9600579,m,OWNER,1/8/2016 8:52,Ja
7733,269501.7,75.13542,3.14646,f,OWNER,1/8/2016 10:42,Nee
7734,NA,NA,NA,m,RENTAL,1/8/2016 13:53,Nee
7735,157706.6,57.28447,-0.319466,m,RENTAL,1/8/2016 13:53,Nee
7736,146079.5,29.29171,2.622886,f,OWNER,1/8/2016 14:44,Nee
7737,47716.96,33.96686,0.2315797,m,OWNER,1/8/2016 21:53,Nee
7738,48536.54356,31.8438251,0.537122281,m,OWNER,1/9/2016 0:10,Nee
7739,132792.5,40.21917,1.500183,f,OWNER,1/9/2016 1:22,Ja
7740,270025.1,66.94155,0.7705056,f,OWNER,1/9/2016 3:47,Ja
7741,338013.5,49.47945,1.587353,f,OWNER,1/9/2016 11:16,Ja
7742,55767.82,37.55059,-0.3132841,m,RENTAL,1/9/2016 12:17,Nee
7743,205433.7,61.6888,-0.1095626,f,RENTAL,1/9/2016 12:30,Nee
7744,97820.71,40.61797,0.3254551,m,OWNER,1/9/2016 12:58,Nee
7745,172743,27.85654,0.799119,f,OWNER,1/9/2016 13:39,Ja
7746,67777.97,49.60883,NA,m,NA,1/9/2016 17:39,Ja
7747,67777.97,49.60883,-0.7533753,m,RENTAL,1/9/2016 17:39,Ja
7748,222757.8,73.09216,-0.7533718,f,RENTAL,1/9/2016 23:16,Nee
7749,160972.9,57.91847,-1.249192,f,RENTAL,1/10/2016 4:42,Nee
7750,153934.8,53.62175,0.3844704,f,OWNER,1/10/2016 6:32,Nee
7751,288643.8,68.78164,0.8251119,f,OWNER,1/10/2016 9:39,Ja
7752,78247.25,59.13881,0.2395273,f,OWNER,1/10/2016 15:54,Nee
7753,24051.01,28.27423,0.2576269,m,OWNER,1/10/2016 16:52,Ja
7754,4022.511396,25.27330385,-0.123309401,m,RENTAL,1/10/2016 21:08,Nee
7755,164287.3,60.71805,1.325789,f,OWNER,1/11/2016 1:27,Ja
7756,40572.86,27.35235,0.7643807,m,OWNER,1/11/2016 3:55,Nee
7757,150962.4,28.96579,-0.599558,f,RENTAL,1/11/2016 5:55,Nee
7758,52627.25,27.91196,1.010598,m,OWNER,1/11/2016 9:03,Ja
7759,61896.12,NA,-0.5967291,m,NA,1/11/2016 14:47,Nee
7760,61896.12,47.75092,-0.5967291,m,RENTAL,1/11/2016 14:47,Nee
7761,115478.9,NA,-2.785919,NA,RENTAL,1/12/2016 0:56,Nee
7762,115478.9,78.02133,-2.785919,m,RENTAL,1/12/2016 0:56,Nee
7763,64837.83,37.69708,0.2784687,f,OWNER,1/12/2016 4:04,Ja
7764,96445.73,48.13995,NA,m,NA,1/12/2016 18:36,Nee
7765,96445.73,48.13995,-0.1369795,m,RENTAL,1/12/2016 18:36,Nee
7766,46812.65,47.50166,NA,m,RENTAL,1/13/2016 4:37,Nee
7767,46812.65,47.50166,-0.7627643,m,RENTAL,1/13/2016 4:37,Nee
7768,56210.14,36.3004,0.2233313,m,OWNER,1/13/2016 20:25,Nee
7769,75564.59,36.38489,0.9204003,m,OWNER,1/13/2016 22:10,Nee
7770,290553.8,51.08228,1.48997,f,OWNER,1/13/2016 22:45,Ja
7771,75050.34264,38.19554073,0.278231037,m,OWNER,1/14/2016 5:05,Nee
7772,118385.9,NA,NA,m,RENTAL,1/14/2016 19:05,Nee
7773,118385.9,50.88957,-0.1336856,m,RENTAL,1/14/2016 19:05,Nee
7774,57606.81,NA,-1.598554,m,NA,1/14/2016 19:15,Nee
7775,57606.81,61.32153,-1.598554,m,RENTAL,1/14/2016 19:15,Nee
7776,172285.6,42.64303,0.3168735,m,OWNER,1/14/2016 20:05,Ja
7777,129021.2,88.16237,-2.244023,f,RENTAL,1/15/2016 4:29,Nee
7778,18221.59,24.97614,0.9214015,m,OWNER,1/15/2016 6:11,Nee
7779,250307.5,88.93275,-1.170541,f,RENTAL,1/15/2016 17:58,Ja
7780,45150.44,53.70613,-1.575896,m,NA,1/15/2016 18:49,Nee
7781,45150.44,53.70613,-1.575896,m,RENTAL,1/15/2016 18:49,Nee
7782,37726.08854,NA,NA,NA,RENTAL,1/16/2016 1:24,Nee
7783,37726.08854,47.57271447,-1.785330789,m,RENTAL,1/16/2016 1:24,Nee
7784,258498.8,55.77428,3.357078,f,OWNER,1/16/2016 2:52,Nee
7785,NA,53.68955,NA,NA,RENTAL,1/16/2016 13:01,Ja
7786,68818,53.68955,-0.7336194,m,RENTAL,1/16/2016 13:01,Ja
7787,105339.1,34.38963,-0.5797115,f,RENTAL,1/17/2016 1:05,Ja
7788,15848.58,41.55657,-0.9364177,m,RENTAL,1/17/2016 4:58,Ja
7789,47520.28,44.74938,-0.346055,m,RENTAL,1/17/2016 9:46,Nee
7790,128022,54.92741,-1.547492,f,RENTAL,1/17/2016 17:03,Ja
7791,281551.9,69.08025,0.04407508,f,OWNER,1/18/2016 4:07,Ja
7792,53033.49,51.97064,-0.5837248,NA,NA,1/18/2016 11:54,Nee
7793,53033.49,51.97064,-0.5837248,m,RENTAL,1/18/2016 11:54,Nee
7794,NA,NA,-2.38694,NA,NA,1/18/2016 13:10,Nee
7795,22370.14,53.43108,-2.38694,m,RENTAL,1/18/2016 13:10,Nee
7796,235347.4,79.87187,0.7614304,f,OWNER,1/18/2016 15:40,Ja
7797,55322.79,24.00171,1.756435,m,OWNER,1/18/2016 19:09,Ja
7798,NA,NA,-1.566178,m,RENTAL,1/19/2016 7:20,Ja
7799,23318.41,45.86868,-1.566178,m,RENTAL,1/19/2016 7:20,Ja
7800,266202.1,53.818,-0.4888137,f,RENTAL,1/19/2016 15:11,Ja
7801,158689.6,65.34457,-1.240833,f,RENTAL,1/20/2016 3:02,Nee
7802,135094.0452,37.6202481,0.891536883,m,OWNER,1/20/2016 8:17,Nee
7803,38283.30495,42.47281999,-0.557795869,m,RENTAL,1/20/2016 23:24,Ja
7804,99369.09,47.72394,-0.3547832,f,RENTAL,1/21/2016 16:57,Ja
7805,283111,66.24687,-0.543504,f,RENTAL,1/21/2016 22:46,Ja
7806,98475.8,70.89443,-1.185246,f,RENTAL,1/21/2016 23:11,Ja
7807,95455.16756,35.3397072,0.585236195,m,OWNER,1/22/2016 10:25,Nee
7808,58409.04,42.6659,-0.06925562,m,RENTAL,1/22/2016 19:59,Nee
7809,91016.88,82.60554,-1.835343,f,RENTAL,1/23/2016 3:32,Nee
7810,32131.67,26.37204,0.7232561,m,OWNER,1/23/2016 9:40,Nee
7811,212309,52.23243,1.629006,f,OWNER,1/23/2016 11:34,Nee
7812,144538.2,89.35791,-0.704446,f,RENTAL,1/23/2016 18:42,Ja
7813,25423.293,26.69566218,0.639592094,m,OWNER,1/24/2016 9:46,Ja
7814,NA,48.72436,NA,m,RENTAL,1/24/2016 13:10,Ja
7815,57628.78,48.72436,-0.9326064,m,RENTAL,1/24/2016 13:10,Ja
7816,27689.92824,35.759066,-0.070037408,m,RENTAL,1/24/2016 17:26,Ja
7817,95984.76,48.54702,1.397152,f,OWNER,1/24/2016 19:56,Ja
7818,126823.2,81.35614,-0.3631808,f,RENTAL,1/24/2016 22:21,Nee
7819,208969.4,69.73305,-0.4100863,f,RENTAL,1/24/2016 23:18,Ja
7820,87829.2,52.69669,0.6526338,f,OWNER,1/25/2016 2:24,Nee
7821,272768.8,96.87499,-0.3732849,f,RENTAL,1/25/2016 3:07,Nee
7822,156455.3,50.84906,0.362649,f,OWNER,1/26/2016 0:43,Nee
7823,52519.33,29.04257,0.5561941,m,OWNER,1/26/2016 5:46,Ja
7824,267120.3,65.58906,-0.2306989,f,RENTAL,1/26/2016 9:59,Ja
7825,38880.43,27.29877,0.6959866,m,OWNER,1/26/2016 13:04,Ja
7826,102734.5,56.61993,-1.008511,NA,RENTAL,1/26/2016 23:47,Ja
7827,102734.5,56.61993,-1.008511,m,RENTAL,1/26/2016 23:47,Ja
7828,145353.3,40.56458,0.838953,m,OWNER,1/27/2016 1:59,Nee
7829,344584.3,80.17196,-0.2210875,f,RENTAL,1/27/2016 2:24,Ja
7830,225025.8,38.58167,0.4567576,f,OWNER,1/27/2016 2:32,Nee
7831,62575.13929,43.03627601,-0.562853223,m,RENTAL,1/27/2016 5:14,Ja
7832,NA,45.55187,NA,NA,RENTAL,1/27/2016 8:28,Nee
7833,58013.14,45.55187,-0.3107044,m,RENTAL,1/27/2016 8:28,Nee
7834,95307.56,NA,NA,NA,RENTAL,1/28/2016 1:43,Nee
7835,95307.56,66.63026,-1.303409,m,RENTAL,1/28/2016 1:43,Nee
7836,22932.69,30.02577,-0.06895087,m,RENTAL,1/28/2016 14:32,Ja
7837,57549.8,37.71028,-0.2046322,m,RENTAL,1/28/2016 15:36,Nee
7838,126295.2,28.44397,2.90531,m,OWNER,1/28/2016 19:38,Nee
7839,118943.2,65.02112,-6.774573,f,RENTAL,1/28/2016 23:55,Nee
7840,NA,48.03786629,NA,m,NA,1/29/2016 0:31,Nee
7841,72047.28972,48.03786629,-0.414824285,m,RENTAL,1/29/2016 0:31,Nee
7842,90829.35184,24.28965217,3.311596325,m,OWNER,1/29/2016 11:21,Nee
7843,117654.8,55.4454,-0.4094578,f,RENTAL,1/29/2016 14:04,Nee
7844,104166.1,41.31341,0.3048429,m,OWNER,1/29/2016 15:10,Nee
7845,165611.2,66.25381,-6.62203,f,RENTAL,1/29/2016 20:59,Ja
7846,41031.02797,34.24940313,-0.11308031,m,RENTAL,1/29/2016 23:19,Nee
7847,112340.8,NA,NA,m,RENTAL,1/30/2016 0:56,Nee
7848,112340.8,58.42342,-0.8369176,m,RENTAL,1/30/2016 0:56,Nee
7849,70130.96,43.03789,-0.2447378,f,RENTAL,1/30/2016 7:47,Nee
7850,194731.5,81.92456,-0.7497513,f,RENTAL,1/30/2016 10:02,Nee
7851,74531.08,52.51375,-0.7922494,f,RENTAL,1/30/2016 12:39,Ja
7852,29477.31834,40.68096123,-0.816425284,m,RENTAL,1/30/2016 13:00,Ja
7853,287739.9,65.80274,0.8780445,f,OWNER,1/31/2016 4:34,Ja
7854,108568.2945,33.1499116,1.055856542,m,OWNER,1/31/2016 7:28,Ja
7855,128945.3,49.6683,-0.7706995,f,RENTAL,1/31/2016 21:37,Ja
7856,9205.935778,36.11921298,-0.865602959,m,RENTAL,2/1/2016 0:48,Nee
7857,22840.51,34.13773,-0.5765673,m,RENTAL,2/1/2016 2:14,Ja
7858,87490.97,57.87175,-3.301442,f,RENTAL,2/1/2016 14:53,Nee
7859,34043.05682,63.57598364,-2.754360852,m,NA,2/1/2016 16:49,Ja
7860,34043.05682,63.57598364,-2.754360852,m,RENTAL,2/1/2016 16:49,Ja
7861,84060.39,40.28617,-0.595745,f,RENTAL,2/1/2016 22:36,Ja
7862,32224.63,29.48855,0.2400474,m,OWNER,2/2/2016 8:35,Nee
7863,302167.2,36.00894,3.21169,f,OWNER,2/2/2016 8:49,Ja
7864,114261.4,70.83526,-1.82882,f,RENTAL,2/2/2016 11:43,Ja
7865,NA,NA,-1.243981,NA,RENTAL,2/2/2016 16:34,Nee
7866,98744.11,60.03671,-1.243981,m,RENTAL,2/2/2016 16:34,Nee
7867,35269.2,38.66714,-0.7643847,m,RENTAL,2/4/2016 9:25,Nee
7868,242478.9,38.32478,2.476899,f,OWNER,2/4/2016 10:36,Ja
7869,48288.99,30.8461,0.3991828,m,OWNER,2/4/2016 14:09,Ja
7870,72082.58,44.75863,-0.2588981,m,RENTAL,2/5/2016 0:12,Nee
7871,52427.65,36.5229,0.2509909,m,OWNER,2/5/2016 2:13,Ja
7872,173975.7,51.1222,0.5856438,f,OWNER,2/5/2016 4:15,Ja
7873,114920.6,40.58234,0.8842875,m,OWNER,2/5/2016 5:06,Ja
7874,60432.33,76.47582,-2.654543,f,RENTAL,2/5/2016 16:47,Nee
7875,107509,35.56921,-0.7014242,f,RENTAL,2/5/2016 19:50,Ja
7876,130751.4,36.2426,1.299575,m,OWNER,2/5/2016 20:05,Ja
7877,NA,NA,-3.277493,NA,RENTAL,2/5/2016 20:30,Nee
7878,30381.89,61.8092,-3.277493,m,RENTAL,2/5/2016 20:30,Nee
7879,220451,77.66037,0.5155166,f,OWNER,2/6/2016 2:30,Ja
7880,266490.6,56.54548,0.07374063,f,OWNER,2/6/2016 4:15,Ja
7881,164886.7,24.79281,3.485483,m,OWNER,2/6/2016 6:37,Nee
7882,149936.4,NA,NA,m,RENTAL,2/6/2016 12:44,Nee
7883,149936.4,50.64253,-0.01015023,m,RENTAL,2/6/2016 12:44,Nee
7884,74630.32,NA,-0.336443,m,RENTAL,2/6/2016 13:47,Nee
7885,74630.32,49.67025,-0.336443,m,RENTAL,2/6/2016 13:47,Nee
7886,262260.5,26.18627,3.085046,f,OWNER,2/6/2016 15:47,Ja
7887,39706.02,32.93999,0.03039243,m,OWNER,2/6/2016 21:27,Nee
7888,91317.41,52.57152,-0.1373387,f,RENTAL,2/6/2016 21:59,Nee
7889,277564.6,62.0244,-0.3605781,f,RENTAL,2/6/2016 23:00,Nee
7890,14247.54,33.56064,-0.7473789,m,RENTAL,2/6/2016 23:17,Ja
7891,10554.84,26.16971,0.1666633,m,OWNER,2/7/2016 17:39,Ja
7892,85819.2,64.40256,-0.2534382,f,RENTAL,2/8/2016 1:13,Ja
7893,154297.5,36.8795,1.562009,f,OWNER,2/8/2016 5:50,Nee
7894,56770.91,39.04568,-2.237947,f,RENTAL,2/8/2016 6:23,Nee
7895,246434.1,84.29501,0.4895005,f,OWNER,2/9/2016 18:15,Ja
7896,11068.67566,29.18979364,-0.207009839,m,RENTAL,2/9/2016 20:15,Nee
7897,6262.776,39.58135,-1.872579,m,RENTAL,2/10/2016 14:27,Nee
7898,NA,NA,-1.993938301,m,NA,2/10/2016 20:20,Nee
7899,40809.06596,57.89760881,-1.993938301,m,RENTAL,2/10/2016 20:20,Nee
7900,42510.98,23.97891,1.292459,m,OWNER,2/11/2016 3:05,Ja
7901,149585.5,63.0623,-1.062468,f,RENTAL,2/11/2016 3:10,Nee
7902,99394.48,35.83642,-1.737266,f,RENTAL,2/11/2016 3:33,Ja
7903,76096.81,70.85943,-1.38754,f,RENTAL,2/11/2016 9:48,Nee
7904,58682.27,55.51725,NA,m,RENTAL,2/11/2016 18:00,Ja
7905,58682.27,55.51725,-1.063981,m,RENTAL,2/11/2016 18:00,Ja
7906,145389.5,43.94031,0.8520941,m,OWNER,2/11/2016 19:46,Ja
7907,295050.6,73.92718,1.691601,f,OWNER,2/12/2016 1:43,Ja
7908,187957.9,51.65233,0.7367127,m,OWNER,2/12/2016 3:23,Nee
7909,49185.4,29.39297,0.3347757,m,OWNER,2/12/2016 8:01,Nee
7910,99126.51,31.78934,1.326841,m,OWNER,2/12/2016 15:37,Nee
7911,21713.31,39.88051,-0.8691075,m,RENTAL,2/12/2016 17:31,Ja
7912,167527.8,38.41819,1.865646,f,OWNER,2/13/2016 16:35,Ja
7913,250071.4,38.90175,3.129788,f,OWNER,2/13/2016 17:43,Nee
7914,65469.68,37.6464,0.4071049,m,OWNER,2/14/2016 4:12,Nee
7915,170553.8,66.12571,-0.6626467,NA,NA,2/14/2016 9:25,Nee
7916,170553.8,66.12571,-0.6626467,m,RENTAL,2/14/2016 9:25,Nee
7917,121647.8,76.37483,0.6253631,f,OWNER,2/14/2016 11:32,Nee
7918,125765.972,NA,-0.522886315,NA,RENTAL,2/14/2016 14:29,Nee
7919,125765.972,54.70534605,-0.522886315,m,RENTAL,2/14/2016 14:29,Nee
7920,142474.2,40.53668,0.02033378,f,OWNER,2/14/2016 16:56,Nee
7921,112258.9,58.32972,-0.5501735,f,RENTAL,2/14/2016 22:54,Nee
7922,411731.7,53.38324,3.243476,f,OWNER,2/15/2016 0:37,Ja
7923,74744.27,24.11058,2.482439,m,OWNER,2/15/2016 1:40,Nee
7924,168344,24.75152,2.228641,f,OWNER,2/15/2016 9:10,Ja
7925,228408.4,60.6682,-0.2543942,f,RENTAL,2/15/2016 12:05,Nee
7926,NA,46.81488,-0.3191721,m,RENTAL,2/15/2016 23:18,Nee
7927,102721.5,46.81488,-0.3191721,m,RENTAL,2/15/2016 23:18,Nee
7928,210380.2,45.16242,1.512564,f,OWNER,2/16/2016 0:46,Nee
7929,67307.84,25.93899,1.790644,m,OWNER,2/16/2016 7:36,Nee
7930,135968.7667,38.54354593,1.054692757,m,OWNER,2/16/2016 11:37,Nee
7931,119563.3479,30.77747143,1.763163497,m,OWNER,2/16/2016 14:25,Ja
7932,263717.5,45.44363,1.178034,f,OWNER,2/16/2016 18:54,Nee
7933,118101.5,71.89972,-0.1350889,f,RENTAL,2/16/2016 22:15,Ja
7934,304229,87.8823,0.8124937,f,OWNER,2/16/2016 22:38,Ja
7935,184922.5142,40.6283285,1.01439258,m,OWNER,2/16/2016 23:33,Ja
7936,NA,61.46276,NA,NA,RENTAL,2/17/2016 10:06,Nee
7937,124720.4,61.46276,-0.6658709,m,RENTAL,2/17/2016 10:06,Nee
7938,291787.2,42.53658,1.342032,f,OWNER,2/17/2016 10:51,Nee
7939,137142,44.16369,0.7859707,f,OWNER,2/17/2016 23:03,Nee
7940,269237.6,66.75894,-0.8360906,f,RENTAL,2/18/2016 2:30,Ja
7941,105673.5,57.67671,1.582014,f,OWNER,2/18/2016 3:53,Ja
7942,61912.62,48.35758,NA,NA,RENTAL,2/18/2016 8:04,Ja
7943,61912.62,48.35758,-0.375831,m,RENTAL,2/18/2016 8:04,Ja
7944,84409.07,39.57556,0.3129855,m,OWNER,2/18/2016 8:32,Nee
7945,154444.3,56.71844,1.032831,f,OWNER,2/18/2016 18:38,Ja
7946,131703.7,45.10203,0.7355929,f,OWNER,2/19/2016 4:10,Nee
7947,12212.22,32.9462,-0.722212,m,RENTAL,2/19/2016 4:46,Ja
7948,106404.4,62.16024,-0.01521273,f,RENTAL,2/19/2016 20:17,Nee
7949,70225.3,41.28308,-0.3621775,f,RENTAL,2/20/2016 1:59,Nee
7950,93541.7,41.45978,-0.03325641,f,RENTAL,2/20/2016 5:03,Nee
7951,238866.6,54.66595,0.8629304,f,OWNER,2/20/2016 12:58,Ja
7952,27144.4,29.68146,0.1966867,m,OWNER,2/20/2016 14:29,Nee
7953,97294.86,33.57916,0.8125567,m,OWNER,2/20/2016 17:49,Ja
7954,10355.44,30.33545,-0.3066794,m,RENTAL,2/20/2016 18:19,Ja
7955,103126.9,62.8066,-0.5590632,f,RENTAL,2/21/2016 1:08,Ja
7956,290051.9,56.73477,0.589103,f,OWNER,2/21/2016 10:06,Ja
7957,555517.1,73.62624,3.996232,f,OWNER,2/21/2016 19:30,Ja
7958,117694.9,NA,-0.07769886,m,RENTAL,2/22/2016 1:20,Nee
7959,117694.9,51.41782,-0.07769886,m,RENTAL,2/22/2016 1:20,Nee
7960,73119.79,44.23615,-0.1467503,m,RENTAL,2/22/2016 3:06,Nee
7961,58854,40.25732,0.5033409,m,OWNER,2/22/2016 4:50,Nee
7962,79699.33,51.71035,-1.221359,f,RENTAL,2/22/2016 10:56,Ja
7963,35626.55,35.5049,0.4131074,m,OWNER,2/22/2016 13:46,Ja
7964,71183.64,51.72698,-0.7396355,NA,NA,2/22/2016 13:54,Ja
7965,71183.64,51.72698,-0.7396355,m,RENTAL,2/22/2016 13:54,Ja
7966,199818.2,45.5168,1.399388,f,OWNER,2/22/2016 21:07,Ja
7967,141030.7,66.71347,-1.379463,f,RENTAL,2/23/2016 1:03,Nee
7968,78902.43,NA,-1.131687,m,RENTAL,2/23/2016 6:45,Nee
7969,78902.43,61.54174,-1.131687,m,RENTAL,2/23/2016 6:45,Nee
7970,70848.22,49.34133,-0.4219932,NA,RENTAL,2/23/2016 7:15,Nee
7971,70848.22,49.34133,-0.4219932,m,RENTAL,2/23/2016 7:15,Nee
7972,243287.5,41.9119,-0.3915257,f,RENTAL,2/23/2016 9:11,Nee
7973,49115.49,NA,NA,NA,RENTAL,2/23/2016 15:31,Ja
7974,49115.49,53.69805,-1.22774,m,RENTAL,2/23/2016 15:31,Ja
7975,36319.89,32.50836,-0.006028389,m,RENTAL,2/23/2016 16:56,Nee
7976,50793.52168,27.51060597,1.788946768,m,OWNER,2/24/2016 4:03,Ja
7977,160155.4,44.22493,-0.922772,f,RENTAL,2/24/2016 7:02,Nee
7978,35997.49,28.66495,0.4584391,m,OWNER,2/24/2016 11:09,Nee
7979,52308.4,21.71843,2.354815,m,OWNER,2/24/2016 21:59,Nee
7980,269463.8,77.01684,1.10865,f,OWNER,2/25/2016 0:24,Ja
7981,156193.8,54.91325,-2.125753,f,RENTAL,2/25/2016 5:24,Ja
7982,170159.9,26.9498,0.9628211,f,OWNER,2/25/2016 10:16,Ja
7983,74624.24,NA,NA,m,RENTAL,2/25/2016 11:38,Ja
7984,74624.24,48.72675,-0.5688886,m,RENTAL,2/25/2016 11:38,Ja
7985,53684.75,39.18743,-0.07417183,m,RENTAL,2/25/2016 14:38,Nee
7986,297314.5,32.46824,0.9557256,f,OWNER,2/25/2016 16:12,Ja
7987,460424.1,49.5328,7.40058,f,OWNER,2/25/2016 20:28,Ja
7988,171230,58.00831,1.551319,f,OWNER,2/25/2016 22:24,Nee
7989,136371.9,37.68986,0.896639,f,OWNER,2/26/2016 0:35,Ja
7990,27309.20581,34.78944821,-0.374979235,m,RENTAL,2/26/2016 7:34,Ja
7991,118385.4,65.88436,-1.482208,f,RENTAL,2/26/2016 12:38,Nee
7992,125116.5,61.61496,-0.250288,f,RENTAL,2/26/2016 22:54,Nee
7993,25893.92,22.32452,1.406221,m,OWNER,2/27/2016 10:25,Ja
7994,96805.16,55.37796,0.2411865,f,OWNER,2/27/2016 12:32,Nee
7995,34636.51,31.4809,0.4587122,m,OWNER,2/27/2016 17:49,Nee
7996,262350.2,53.06341,-0.9422781,f,RENTAL,2/27/2016 18:54,Nee
7997,154360.7,83.98201,-0.3084477,f,RENTAL,2/28/2016 0:41,Nee
7998,215703.5,87.08037,0.530571,f,OWNER,2/28/2016 5:01,Nee
7999,136337.9,92.33853,-2.664947,f,RENTAL,2/28/2016 9:42,Nee
8000,156866.9,42.90133,-0.4133137,f,RENTAL,2/28/2016 20:26,Ja
8001,99143.12,NA,-1.097963,NA,RENTAL,2/29/2016 4:14,Ja
8002,99143.12,58.41684,-1.097963,m,RENTAL,2/29/2016 4:14,Ja
8003,209764,33.06852,-0.4067015,f,RENTAL,2/29/2016 11:43,Ja
8004,141472.8,80.30907,-1.028584,f,RENTAL,2/29/2016 12:41,Nee
8005,204063.2,69.78665,0.355817,f,OWNER,2/29/2016 14:33,Nee
8006,79735.87,30.72782,0.9051541,m,OWNER,2/29/2016 20:34,Ja
8007,252711.7,32.20541,1.222745,f,OWNER,2/29/2016 20:40,Ja
8008,121124.3,56.16,-0.6351708,f,RENTAL,3/1/2016 1:53,Nee
8009,162610.6,73.88436,-0.2704169,f,RENTAL,3/1/2016 5:22,Nee
8010,157038.6,37.56149,0.1794447,f,OWNER,3/1/2016 11:07,Nee
8011,NA,54.64582142,-0.871354692,NA,RENTAL,3/1/2016 14:05,Nee
8012,85639.23795,54.64582142,-0.871354692,m,RENTAL,3/1/2016 14:05,Nee
8013,379034.9,54.15933,1.006021,f,OWNER,3/1/2016 15:13,Ja
8014,455463.3,82.44606,-0.2533078,f,RENTAL,3/1/2016 18:44,Ja
8015,90853.96,53.01715,0.08963086,f,OWNER,3/1/2016 21:43,Nee
8016,218304.5,64.14829,0.5956919,f,OWNER,3/2/2016 6:36,Nee
8017,372599.2,26.50911,3.118402,f,OWNER,3/2/2016 16:56,Ja
8018,NA,NA,NA,NA,RENTAL,3/2/2016 20:10,Ja
8019,119666.4,76.54891,-2.211708,m,RENTAL,3/2/2016 20:10,Ja
8020,173139,43.8163,0.04195564,f,OWNER,3/2/2016 22:36,Ja
8021,51319.32,NA,-1.202888,m,NA,3/3/2016 8:26,Nee
